i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 theta_x_dot theta_y_dot e_x e_y abort K_x_0 K_x_1 K_y_0 K_y_1 Q_scale R_scale
15 0.1632535457611084 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
16 0.1744537353515625 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
17 0.18553876876831055 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
18 0.19707655906677246 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
19 0.20826148986816406 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
20 0.21952247619628906 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
21 0.23100590705871582 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
22 0.2425692081451416 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
23 0.254317045211792 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
24 0.2661592960357666 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
25 0.2777576446533203 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
26 0.2893834114074707 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
27 0.3006107807159424 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
28 0.3119974136352539 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
29 0.3228335380554199 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
30 0.33374881744384766 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
31 0.34467172622680664 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
32 0.35656285285949707 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
33 0.3677043914794922 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
34 0.3786945343017578 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
35 0.3895149230957031 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
36 0.400623083114624 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
37 0.41170167922973633 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
38 0.42355966567993164 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
39 0.4344313144683838 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
40 0.44521141052246094 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
41 0.45598411560058594 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
42 0.4668400287628174 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
43 0.4777956008911133 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
44 0.4891636371612549 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
45 0.4999086856842041 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
46 0.5106525421142578 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
47 0.5215363502502441 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
48 0.5330126285552979 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
49 0.5441014766693115 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
50 0.5550572872161865 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
51 0.565972089767456 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
52 0.5766656398773193 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
53 0.5873241424560547 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
54 0.5979688167572021 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
55 0.6086275577545166 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
56 0.6193056106567383 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
57 0.630357027053833 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
58 0.6410250663757324 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
59 0.6516480445861816 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
60 0.6622695922851562 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
61 0.6729209423065186 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
62 0.6835732460021973 -0.0 0.025052899638925763 0.0 -0.011810050148713608 -0.011810050148713608 0.023620100297427216 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.003600608868891724 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
63 0.6944844722747803 -0.0 0.021535720477083423 0.0 -0.010152035991389117 -0.010152035991389117 0.020304071982778234 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0028804870951133796 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
64 0.7052066326141357 -0.0 0.01872197714760955 0.0 -0.008825624665529525 -0.008825624665529525 0.01765124933105905 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.002304389676090704 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
65 0.7162079811096191 -0.0 0.01647098248403045 0.0 -0.00776449560484185 -0.00776449560484185 0.0155289912096837 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.001843511740872563 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
66 0.7272107601165771 -0.0 0.01467018675316717 0.0 -0.00691559235629171 -0.00691559235629171 0.01383118471258342 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0014748093926980506 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
67 0.7381012439727783 -0.0 0.013229550168476545 0.0 -0.006236469757451597 -0.006236469757451597 0.012472939514903195 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0011798475141584406 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
68 0.7487733364105225 -0.0 0.012077040900724046 0.0 -0.005693171678379507 -0.005693171678379507 0.011386343356759015 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0009438780113267525 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
69 0.7596592903137207 -0.0 0.011155033486522047 0.0 -0.005258533215121836 -0.005258533215121836 0.010517066430243673 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0007551024090614021 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
70 0.7703649997711182 -0.0 0.010417427555160447 0.0 -0.004910822444515699 -0.004910822444515699 0.009821644889031398 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0006040819272491217 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
71 0.7811253070831299 -0.0 0.009827342810071167 0.0 -0.0046326538280307885 -0.0046326538280307885 0.009265307656061577 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00048326554179929735 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
72 0.7919411659240723 -0.0 0.009355275013999744 0.0 -0.0044101189348428604 -0.0044101189348428604 0.008820237869685721 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0003866124334394379 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
73 0.8029477596282959 -0.0 0.008977620777142604 0.0 -0.004232091020292518 -0.004232091020292518 0.008464182040585036 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00030928994675155034 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
74 0.8138303756713867 -0.0 0.008675497387656893 0.0 -0.004089668688652244 -0.004089668688652244 0.008179337377304488 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00024743195740124026 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
75 0.824566125869751 -0.0 0.008433798676068324 0.0 -0.003975730823340025 -0.003975730823340025 0.00795146164668005 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00019794556592099221 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
76 0.8354873657226562 -0.0 0.00824043970679747 0.0 -0.0038845805310902507 -0.0038845805310902507 0.007769161062180501 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0001583564527367938 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
77 0.8461999893188477 -0.0 0.008085752531380785 0.0 -0.00381166029729043 -0.00381166029729043 0.00762332059458086 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00012668516218943503 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
78 0.8568501472473145 -0.0 0.007962002791047437 0.0 -0.003753324110250573 -0.003753324110250573 0.007506648220501147 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00010134812975154803 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
79 0.867534875869751 -0.0 0.00786300299878076 0.0 -0.003706655160618689 -0.003706655160618689 0.007413310321237378 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -8.107850380123842e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
80 0.8784956932067871 -0.0 0.007783803164967417 0.0 -0.0036693200009131803 -0.0036693200009131803 0.007338640001826361 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -6.486280304099074e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
81 0.889331579208374 -0.0 0.007720443297916744 0.0 -0.0036394518731487743 -0.0036394518731487743 0.007278903746297549 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -5.189024243279259e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
82 0.9000506401062012 -0.0 0.007669755404276205 0.0 -0.003615557370937249 -0.003615557370937249 0.0072311147418745 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -4.151219394623408e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
83 0.910681962966919 -0.0 0.007629205089363773 0.0 -0.003596441769168029 -0.003596441769168029 0.007192883538336059 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.320975515698726e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
84 0.9213500022888184 -0.0 0.007596764837433829 0.0 -0.003581149287752653 -0.003581149287752653 0.007162298575505306 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.656780412558981e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
85 0.9320588111877441 -0.0 0.0075708126358898726 0.0 -0.003568915302620352 -0.003568915302620352 0.007137830605240704 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.1254243300471848e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
86 0.9427516460418701 -0.0 0.007550050874654707 0.0 -0.003559128114514511 -0.003559128114514511 0.007118256229029023 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.7003394640377478e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
87 0.9537158012390137 -0.0 0.007533441465666576 0.0 -0.0035512983640298393 -0.0035512983640298393 0.007102596728059679 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3602715712301983e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
88 0.9645078182220459 -0.0 0.00752015393847607 0.0 -0.003545034563642101 -0.003545034563642101 0.007090069127284202 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0882172569841587e-05 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
89 0.9752047061920166 -0.0 0.0075095239167236654 0.0 -0.0035400235233319106 -0.0035400235233319106 0.007080047046663821 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -8.70573805587327e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
90 0.985846996307373 -0.0 0.007501019899321742 0.0 -0.0035360146910837584 -0.0035360146910837584 0.007072029382167517 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -6.9645904446986165e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
91 0.9967055320739746 -0.0 0.007494216685400203 0.0 -0.003532807625285236 -0.003532807625285236 0.007065615250570472 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -5.571672355758893e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
92 1.007352352142334 -0.0 0.0074887741142629725 0.0 -0.0035302419726464186 -0.0035302419726464186 0.007060483945292837 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -4.4573378846071145e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
93 1.0180504322052002 -0.0 0.007484420057353188 0.0 -0.0035281894505353652 -0.0035281894505353652 0.0070563789010707305 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.565870307685692e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
94 1.0286979675292969 -0.0 0.00748093681182536 0.0 -0.003526547432846522 -0.003526547432846522 0.007053094865693044 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.8526962461485534e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
95 1.0393896102905273 -0.0 0.0074781502154030975 0.0 -0.0035252338186954474 -0.0035252338186954474 0.007050467637390895 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.282156996918843e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
96 1.0500497817993164 -0.0 0.007475920938265287 0.0 -0.0035241829273745875 -0.0035241829273745875 0.007048365854749175 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.8257255975350745e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
97 1.0607147216796875 -0.0 0.00747413751655504 0.0 -0.0035233422143178994 -0.0035233422143178994 0.0070466844286358 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.4605804780280596e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
98 1.0714390277862549 -0.0 0.007472710779186841 0.0 -0.00352266964387255 -0.00352266964387255 0.0070453392877451 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1684643824224478e-06 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
99 1.0820698738098145 -0.0 0.007471569389292282 0.0 -0.0035221315875162695 -0.0035221315875162695 0.007044263175032539 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -9.347715059379583e-07 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
100 1.0926921367645264 -0.0 0.0074706562773766355 0.0 -0.003521701142431245 -0.003521701142431245 0.00704340228486249 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -7.478172047503667e-07 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
101 1.1033422946929932 -0.0 0.007469925787844119 0.0 -0.003521356786363226 -0.003521356786363226 0.007042713572726452 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -5.982537638002934e-07 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
102 1.1140327453613281 -0.0 0.007469341396218104 0.0 -0.0035210813015088107 -0.0035210813015088107 0.007042162603017621 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -4.786030110402348e-07 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
103 1.1247060298919678 -0.0 0.007468873882917293 0.0 -0.0035208609136252785 -0.0035208609136252785 0.007041721827250557 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.8288240883218785e-07 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
104 1.1354351043701172 -0.0 0.007468499872276644 0.0 -0.0035206846033184525 -0.0035206846033184525 0.007041369206636905 0.0 -0.01098635927996551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.063059270657503e-07 0.0 0.01098635927996551 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
