i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z theta_d_x theta_d_y phi_x phi_y dphi_x dphi_y psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y p_x i_x d_x p_y i_y d_y
3952 46.41756772994995 0.030787395177435933 0.15641028587415892 0.0 -0.048594712961248954 -0.09887031875734334 0.1474650317185923 -0.27465823494719727 -0.5273439647778752 115.86182053253069 0.0 0.0 15.50280214425051 -5.544686434215231 1.0611483096710617 -0.5012625781953032 11.877744724666051 20.984155929915396 -26.878849645557313 0.8934997156631469 1.1913329542175293 -2.0848326698806763 0.27465823494719727 0.5273439647778752 0.0 8.5 20 0.02 8.5 20 0.02 0.040746369399130344 0.11885664245798414 -0.0031927259829555707 0.07823305204510689 -0.04952804290357271 0.0020823860359017567
3953 46.429001808166504 0.03263802591416011 0.14227367083504697 0.0 -0.04041961505403405 -0.09371728818831851 0.13413690324235256 -0.17578132159262502 -0.5273439647778752 115.82885803959621 0.0 0.0 15.512341771086422 -5.549669596896756 1.0138023683854185 -0.48776589191033465 11.886159704988168 20.993973406957863 -26.89848459964225 0.7824977052367043 1.043330273648939 -2.086660547297878 0.17578132159262502 0.5273439647778752 0.0 8.5 20 0.02 8.5 20 0.02 0.02607768401503563 0.11955847769235764 -0.0033624908723462995 0.07823305204510689 -0.0474225372004522 0.0018275110695054211
3954 46.440518856048584 0.034262235569795255 0.1311507621729576 0.0 -0.03385006399584349 -0.08980006039119977 0.12365012438704327 -0.09887702007627802 -0.5273439647778752 115.81787509541083 0.0 0.0 15.523244201756041 -5.55543957473852 0.9679691978848632 -0.4470858215728735 11.895977182030636 21.005193380720684 -26.920924547167893 0.5976973025154853 0.8965459537732279 -2.0919405588041986 0.09887702007627802 0.5273439647778752 0.0 8.5 20 0.02 8.5 20 0.02 0.014668701216578484 0.11995772842165256 -0.003475667465273452 0.07823305204510689 -0.0452932005521145 0.0013223840768028625
3955 46.45212244987488 0.034276771895068656 0.11307671442381255 0.0 -0.025318007318018563 -0.08129174143314481 0.10660974875116337 0.02197261183822524 -0.5163576054979095 115.78491260247635 0.0 0.0 15.536872240093063 -5.561734096020445 0.769945668758248 -0.34574426375919187 11.905794659073106 21.01921834792421 -26.948974481574947 0.5282473522985259 0.7923710284477888 -1.5847420568955777 -0.02197261183822524 0.5163576054979095 0.0 8.5 20 0.02 8.5 20 0.02 -0.0032597025856375694 0.11986899713354884 -0.0035325801240987265 0.07660319283604622 -0.0432080103255128 0.0008815893845352417
3956 46.463582277297974 0.0326975953608396 0.10646573318075483 0.0 -0.023490953114055763 -0.07688590274742337 0.10037685586147913 0.06591794223638149 -0.49438488693797855 115.77392965829097 0.0 0.0 15.544594795150706 -5.565143628381486 0.8676594866524397 -0.27830191010206595 11.911404645954514 21.027633328246324 -26.96440194549882 0.29764361637363884 0.8929308491209165 -1.785861698241833 -0.06591794223638149 0.49438488693797855 0.0 8.5 20 0.02 8.5 20 0.02 -0.009779123589396477 0.11960574330242349 -0.0033608865322721755 0.07334347441792488 -0.04123360531344211 0.0005877262563568279
3957 46.47591590881348 0.02445850565493208 0.0930560037795338 0.0 -0.023896734626566066 -0.06383730711027305 0.0877340417368391 0.153808603032694 -0.4284669447015971 115.75195010954187 0.0 0.0 15.55231735020835 -5.567504073862208 0.60247738006282 -0.34784047755992964 11.914209639395219 21.03604830856844 -26.9798294094227 0.46501880648295296 0.46501880648295296 -1.395056419448859 -0.153808603032694 0.4284669447015971 0.0 8.5 20 0.02 8.5 20 0.02 -0.02281796559691429 0.11894291885312339 -0.0030689494766752996 0.0635643508285284 -0.03938716525049735 0.000281320076901021
3958 46.48770332336426 0.009152654624186846 0.08932301415248227 0.0 -0.03463416147510054 -0.04958038388922234 0.08421454536432288 0.17578121487091924 -0.3186037787887651 115.71900127698572 0.0 0.0 15.5614027090997 -5.571700421383492 0.36355977956571933 -0.2099013365987891 11.919819626276631 21.044463288890555 -26.999464363507638 0.28061158870599967 0.28061158870599967 -0.8418347661179989 -0.17578121487091924 0.3186037787887651 0.0 8.5 20 0.02 8.5 20 0.02 -0.02607766818255186 0.11822020820803428 -0.0028195258730001537 0.04726582206785679 -0.03807725086251601 -3.591658115393339e-05
3959 46.49959421157837 -0.0035371898669288313 0.09076127900828078 0.0 -0.04567338066971931 -0.03989717380484013 0.08557055447455944 0.16479496231265953 -0.2307131179924526 115.69702172823662 0.0 0.0 15.565945388545373 -5.573274051703973 0.38197851130323 -0.11026769816278621 11.921222122996983 21.048670779051612 -27.009281840550106 0.0 0.2948279840976637 -0.8844839522929911 -0.16479496231265953 0.2307131179924526 0.0 8.5 20 0.02 8.5 20 0.02 -0.02444782480597496 0.11753571324240167 -0.002326609428145934 0.034226980060338974 -0.03711895720138081 -0.0006452127258869963
3960 46.51126003265381 -0.011376262808490085 0.09232274526127544 0.0 -0.05281003917487143 -0.03423267980113663 0.08704271897600807 0.153808603032694 -0.17578132159262502 115.66407289568048 0.0 0.0 15.569579532101912 -5.574847682024453 0.33488237712301244 -0.0966722152894165 11.922624619717334 21.05147577249232 -27.01769682087222 0.0 0.2584770955312544 -0.7754312865937631 -0.153808603032694 0.17578132159262502 0.0 8.5 20 0.02 8.5 20 0.02 -0.02281796559691429 0.11690884549301242 -0.001768134634822685 0.02607768401503563 -0.036402536667816676 -0.0010514101557090381
3961 46.52326536178589 -0.022767672740324894 0.10075516414574312 0.0 -0.06608616681950244 -0.028906712923189103 0.09499287974269152 0.09887691335457224 -0.09887723351968959 115.6091308539969 0.0 0.0 15.573667943603017 -5.576159040624854 0.26784666542887164 -0.1546413443869027 11.922624619717334 21.054280765933022 -27.02751429791469 0.0 0.0 -0.8269438209626099 -0.09887691335457224 0.09887723351968959 0.0 8.5 20 0.02 8.5 20 0.02 -0.014668685384094715 0.11649517814277158 -0.0010713286129337449 0.01466873288154602 -0.03598886797811396 -0.001447537643756957
3962 46.53481197357178 -0.027655238949565633 0.11254204244051383 0.0 -0.07563323563257397 -0.030472419538454754 0.10610565517102873 0.02197261183822524 -0.06591815567979306 115.56518541687704 0.0 0.0 15.575939283325855 -5.5774703992252554 0.16956623537415685 -0.09789911163874092 11.922624619717334 21.054280765933022 -27.03452678151645 0.0 0.0 -0.5235150131961874 -0.02197261183822524 0.06591815567979306 0.0 8.5 20 0.02 8.5 20 0.02 -0.0032597025856375694 0.11640647977025811 -0.0006047347441067188 0.009779155254364014 -0.03572277156814074 -0.0017116226357889032
3963 46.54623556137085 -0.02904300233660011 0.12155755648430319 0.0 -0.08101629377072164 -0.03358926955530177 0.11460556332602341 -0.032958971118190745 -0.05493179639982755 115.54321952850627 0.0 0.0 15.577756355104125 -5.578519486105576 0.19342897362885514 -0.11167626999369255 11.922624619717334 21.054280765933022 -27.04013676839786 0.0 0.0 -0.5971882990643331 0.032958971118190745 0.05493179639982755 0.0 8.5 20 0.02 8.5 20 0.02 0.004889561794698238 0.1165378653044348 0.000130129385170151 0.008149296045303345 -0.03550379496879863 -0.001688503413104824
3964 46.558043479919434 -0.021885318389599624 0.16241145294887516 0.0 -0.09443078078596245 -0.05869220551071689 0.15312298629667936 -0.2966308467854225 -0.09887723351968959 115.42236616133208 0.0 0.0 15.580481962771529 -5.580093116426058 0.16554954248081863 -0.19116014583104007 11.922624619717334 21.054280765933022 -27.04855174871998 0.2555569825715354 0.0 -0.5111139651430708 0.2966308467854225 0.09887723351968959 0.0 8.5 20 0.02 8.5 20 0.02 0.044006071984767914 0.11775894560122194 0.0006464353628853082 0.01466873288154602 -0.03509676703168374 -0.0014572842394619044
3965 46.56945824623108 -0.019443242614863097 0.1808903319618391 0.0 -0.10114786137138537 -0.06939717913701741 0.1705450405084028 -0.4064941194199603 -0.1098635927996551 115.35645483584145 0.0 0.0 15.582299034549798 -5.5816667467465395 0.1929360563038294 -0.1113916840434007 11.924027116437689 21.054280765933022 -27.05416173560139 0.0 0.0 -0.5956664771087646 0.4064941194199603 0.1098635927996551 0.0 8.5 20 0.02 8.5 20 0.02 0.0603046165779233 0.11938099159562246 0.0012047237882933288 0.01629859209060669 -0.03465837495633117 -0.0010834597491386148
3966 46.58107113838196 -0.01863740672421811 0.1964106245659578 0.0 -0.10780623521946604 -0.07737147748409906 0.18517771270356512 -0.49438488693797855 -0.1098635927996551 115.30151279415787 0.0 0.0 15.584116106328068 -5.582715833626859 0.19289509323455045 -0.22273606800865134 11.924027116437689 21.054280765933022 -27.059771722482797 0.2977700043211436 0.0 -0.5955400086422872 0.49438488693797855 0.1098635927996551 0.0 8.5 20 0.02 8.5 20 0.02 0.07334347441792488 0.12138205829623008 0.0016850918518028313 0.01629859209060669 -0.03421369231539906 -0.0007223064994257432
3967 46.59245467185974 -0.0179597361677432 0.21566865409344724 0.0 -0.1163312417078946 -0.08700311535724192 0.2033343570651365 -0.6042480528508105 -0.1098635927996551 115.23560146866724 0.0 0.0 15.586387446050905 -5.584551735667421 0.24946070541865256 -0.24004367570948834 11.92542961315804 21.054280765933022 -27.066784206084563 0.2567264726986246 0.0 -0.7701794180958739 0.6042480528508105 0.1098635927996551 0.0 8.5 20 0.02 8.5 20 0.02 0.0896420031785965 0.12378501098404673 0.0022416399308040178 0.01629859209060669 -0.033776790592066064 -0.0004815376662838288
3968 46.60400700569153 -0.015571480195478271 0.2352171463376396 0.0 -0.12359648649072076 -0.09816836581153715 0.2217648523022579 -0.7141114322070541 -0.12084995207962061 115.13672765024214 0.0 0.0 15.590930125496577 -5.588748083188704 0.35600936094621183 -0.3083131505644831 11.929637103319097 21.054280765933022 -27.08080917328809 0.2747838401944722 0.0 -1.0991353607778889 0.7141114322070541 0.12084995207962061 0.0 8.5 20 0.02 8.5 20 0.02 0.10594056360423565 0.12666391074993247 0.0026126719834714757 0.01792845129966736 -0.03328959085956207 -0.00021034063558356153
3969 46.61550211906433 -0.013231899777183464 0.24668773936368504 0.0 -0.1270935164870095 -0.10548591463251222 0.23257943111952173 -0.7690430151634701 -0.13183631135958612 115.07080266437318 0.0 0.0 15.594564269053116 -5.591895343829666 0.42046274025117203 -0.4369576972827995 11.932442096759804 21.054280765933022 -27.09202914705091 0.5192509146066592 0.0 -1.2981272865166478 0.7690430151634701 0.13183631135958612 0.0 8.5 20 0.02 8.5 20 0.02 0.11408982798457146 0.12974928745445827 0.002848623924655309 0.019558310508728027 -0.032760667670794774 -2.9542615116716632e-05
3970 46.626976013183594 -0.010909167786284108 0.25305009813638474 0.0 -0.12819625844637383 -0.1103816620498381 0.23857792049621196 -0.7910157337234011 -0.1428222437527285 115.02685722725332 0.0 0.0 15.598652680554222 -5.59635396307103 0.5793002481199144 -0.4459455389248662 11.938052083641214 21.054280765933022 -27.10465161753408 0.5961728885664553 0.29808644428322767 -1.4904322214161383 0.7910157337234011 0.1428222437527285 0.0 8.5 20 0.02 8.5 20 0.02 0.1173495464026928 0.13291952645764785 0.002781025276044152 0.021188106387853622 -0.032188263572665576 9.098939852784665e-05
3971 46.638436794281006 -0.006908598342107718 0.2575208561150964 0.0 -0.12703734269596711 -0.11575564884529932 0.24279299154126646 -0.8020020930033666 -0.16479496231265953 114.92798340882821 0.0 0.0 15.603649627944465 -5.600812582312392 0.6024773800628199 -0.5217607163398945 11.943662070522626 21.05568326265338 -27.118676584737607 0.6975282097244295 0.23250940324147648 -1.6275658226903353 0.8020020930033666 0.16479496231265953 0.0 8.5 20 0.02 8.5 20 0.02 0.11897940561175346 0.1361313270879018 0.0024101234154411937 0.02444782480597496 -0.03152830449221433 0.0001718813441316531
3972 46.650015115737915 0.0005068543760502122 0.25515259586155725 0.0 -0.1198662423156319 -0.1206939320457784 0.2405601743614103 -0.7690430151634701 -0.20874039943252157 114.807130041654 0.0 0.0 15.614097790669513 -5.608943005634878 0.8531743533193441 -0.4925804425546083 11.954882044285446 21.06129324953479 -27.145324022424305 0.5853492155060878 0.5853492155060878 -2.0487222542713073 0.7690430151634701 0.20874039943252157 0.0 8.5 20 0.02 8.5 20 0.02 0.11408982798457146 0.13923334448658356 0.0018294233904022478 0.030967261642217636 -0.030686327726181517 0.0002259204600140931
3973 46.661412477493286 0.004832333190267252 0.24934705845867938 0.0 -0.11359774707561032 -0.12148891413112389 0.23508666120673422 -0.7141114322070541 -0.2307131179924526 114.73022211159966 0.0 0.0 15.623183149560859 -5.614188440036483 0.9661164282589672 -0.6693450959086014 11.961894527887209 21.068305733136548 -27.166361473229596 0.8948298938872308 0.5965532625914872 -2.386213050365949 0.7141114322070541 0.2307131179924526 0.0 8.5 20 0.02 8.5 20 0.02 0.10594056360423565 0.14207545642903288 0.0013310384254108642 0.034226980060338974 -0.02976810617369985 0.0003734593036281264
3974 46.672849893569946 0.009200792025248651 0.23803555477931823 0.0 -0.10469862140152926 -0.11972345186241447 0.22442207326394373 -0.6262207714107416 -0.2526858365523836 114.65332784192366 0.0 0.0 15.632268508452206 -5.6199584178782445 1.026207706100978 -0.5924812953618681 11.970309508209322 21.075318216738314 -27.18739892403488 0.7920726959822588 0.7920726959822588 -2.3762180879467762 0.6262207714107416 0.2526858365523836 0.0 8.5 20 0.02 8.5 20 0.02 0.09290172159671783 0.14457834952892004 0.0005554836536803511 0.03748669847846031 -0.028758165805031766 0.00047225935182010445
3975 46.684314012527466 0.013625944352638747 0.2264061170494055 0.0 -0.09560333013599222 -0.1178544040876742 0.21345773422366643 -0.538330110614429 -0.27465855511231463 114.57641991186931 0.0 0.0 15.64407947501096 -5.626777482600331 1.0652200789258217 -0.7268242082802026 11.980126985251792 21.08513569378078 -27.214046361721582 1.1959042595204317 0.8969281946403238 -2.3918085190408633 0.538330110614429 0.27465855511231463 0.0 8.5 20 0.02 8.5 20 0.02 0.07986287958920002 0.1467334986295933 -0.0001902611693878444 0.04074641689658165 -0.02765859859455766 0.0005381260506147564
3976 46.696184396743774 0.01983280004034439 0.20435045721738856 0.0 -0.0801383159348268 -0.11252514278115573 0.19266345871598256 -0.38452150758173503 -0.3076174195087996 114.46656314925883 0.0 0.0 15.659978853070816 -5.636481536243298 1.1985961598083543 -0.5931512704414329 11.995554449175671 21.099160660984307 -27.249108779730395 0.7929683680847641 1.0572911574463522 -2.6432278936158804 0.38452150758173503 0.3076174195087996 0.0 8.5 20 0.02 8.5 20 0.02 0.05704491399228573 0.14832406097888953 -0.0010185177537866965 0.04563596285879612 -0.026386147832218043 0.0005829850137663124
3977 46.707667112350464 0.022769421618160167 0.1986447927035901 0.0 -0.07505089841114009 -0.11223320821299931 0.1872841066241394 -0.3405761771835788 -0.3186037787887651 114.42261771213896 0.0 0.0 15.671789819629568 -5.643300600965383 1.1610682289261758 -0.5586192120983748 12.005371926218139 21.108978138026774 -27.275756217417097 0.896164038563953 1.1948853847519372 -2.3897707695038743 0.3405761771835788 0.3186037787887651 0.0 8.5 20 0.02 8.5 20 0.02 0.05052549298852682 0.14968998852511586 -0.001570688810052598 0.04726582206785679 -0.02510834360827552 0.0006119431585788951
3978 46.719167709350586 0.0324389041445102 0.17118570706715086 0.0 -0.05421146188322935 -0.10718397052929897 0.16139543241252835 -0.153808603032694 -0.3735353617451811 114.32373023333552 0.0 0.0 15.683146518243754 -5.649332850527227 1.1298323940491617 -0.6523090368434429 12.015189403260605 21.120198111789595 -27.29959866166309 0.9301918224855488 0.9301918224855488 -2.558027511835259 0.153808603032694 0.3735353617451811 0.0 8.5 20 0.02 8.5 20 0.02 0.02281796559691429 0.15030801110553452 -0.0019402696352979493 0.055415086448192596 -0.02360743089213635 0.0006312485884539502
3979 46.73105072975159 0.045826796066327745 0.1458289004103359 0.0 -0.0313269806123887 -0.10616182521844622 0.13748880583083492 0.01098635927996551 -0.45043966326152807 114.22485641491042 0.0 0.0 15.700408700137313 -5.658774632450114 1.144011612761468 -0.6604954125838916 12.029214370464132 21.135625575713473 -27.337466073112612 1.177331979309621 1.177331979309621 -2.354663958619242 -0.01098635927996551 0.45043966326152807 0.0 8.5 20 0.02 8.5 20 0.02 -0.001629859209060669 0.15026250599531235 -0.0028037463759157935 0.06682406924664974 -0.021741725793402722 0.000744452613080722
3980 46.74245619773865 0.06298929853742256 0.13182081780938926 0.0 -0.010710382558875702 -0.11357147634055836 0.12428185889943406 0.09887691335457224 -0.5493166833378061 114.18091097779056 0.0 0.0 15.71131113080693 -5.664544610291878 0.9551470659532513 -0.5514544156437909 12.0390318475066 21.146845549476296 -27.359906020638252 0.8846699245285448 0.8846699245285448 -2.0642298238999377 -0.09887691335457224 0.5493166833378061 0.0 8.5 20 0.02 8.5 20 0.02 -0.014668685384094715 0.14986890072981165 -0.003379397536327689 0.08149277046322823 -0.01955502789139807 0.0010515559655924049
3981 46.75392556190491 0.08233274143213322 0.1199372033609686 0.0 0.010685462002349386 -0.1237633417531372 0.11307787975078781 0.17578121487091924 -0.6591798492506381 114.13696554067069 0.0 0.0 15.720850757642847 -5.66900322953324 1.0037222122644809 -0.48291607453542057 12.046044331108362 21.156663026518764 -27.379540974723188 0.7747173929401139 1.032956523920152 -2.065913047840304 -0.17578121487091924 0.6591798492506381 0.0 8.5 20 0.02 8.5 20 0.02 -0.02607766818255186 0.14916454970294826 -0.0031496781594278034 0.09779129922389984 -0.016913710364674372 0.001455152572907746
